date,open,high,low,close,volume
202204121315,34362,34371,34333,34338,42230
202204121320,34338,34357,34333,34357,12079
202204121325,34357,34367,34347,34352,19512
202204121330,34352,34352,34309,34309,56194
202204121335,34309,34343,34309,34338,18586
202204121340,34333,34347,34323,34343,22972
202204121345,34338,34352,34333,34338,11997
202204121350,34333,34343,34323,34328,7063
202204121355,34328,34352,34319,34343,21566
202204121400,34343,34347,34294,34328,78642
202204121405,34323,34333,34299,34309,34180
202204121410,34304,34347,34304,34343,41265
202204121415,34343,34400,34343,34400,94324
202204121420,34400,34429,34386,34429,56074
202204121425,34424,34429,34400,34420,50014
202204121430,34420,34420,34376,34396,32662
202204121435,34396,34420,34386,34410,43873
202204121440,34415,34444,34405,34444,41527
202204121445,34439,34463,34424,34463,71152
202204121450,34453,34463,34439,34458,35773
202204121455,34458,34477,34453,34473,75638
202204121500,34468,34473,34424,34434,257736
202204121505,34434,34448,34381,34410,126592
202204121510,34405,34444,34396,34434,253710
202204121515,34444,34444,34424,34434,114607
202204121520,34434,34444,34410,34429,101161
202204121530,34424,34424,34424,34424,58646
202204130905,34521,34588,34511,34540,173267
202204130910,34545,34574,34497,34569,55495
202204130915,34569,34607,34564,34569,52150
202204130920,34569,34569,34521,34550,48278
202204130925,34545,34545,34477,34516,49823
202204130930,34526,34545,34506,34545,24718
202204130935,34550,34588,34545,34569,24181
202204130940,34574,34617,34569,34603,40931
202204130945,34603,34646,34578,34641,69991
202204130950,34641,34699,34636,34689,100882
202204130955,34694,34713,34675,34704,64428
202204131000,34713,34723,34694,34704,26744
202204131005,34704,34737,34704,34723,36207
202204131010,34718,34732,34694,34708,30667
202204131015,34708,34732,34708,34708,18355
202204131020,34713,34723,34689,34694,30223
202204131025,34694,34723,34689,34713,18349
202204131030,34713,34723,34694,34699,27017
202204131035,34699,34704,34665,34665,10833
202204131040,34660,34675,34655,34665,20452
202204131045,34660,34689,34655,34680,19341
202204131050,34684,34699,34636,34636,19436
202204131055,34636,34660,34627,34655,44164
202204131100,34660,34689,34660,34689,54048
202204131105,34689,34704,34689,34699,25533
202204131110,34699,34757,34694,34747,44181
202204131115,34742,34785,34742,34781,58507
202204131120,34785,34800,34771,34795,23964
202204131125,34790,34824,34790,34795,60396
202204131130,34795,34800,34785,34785,4229
202204131135,34790,34809,34785,34805,24399
202204131140,34809,34809,34790,34800,5474
202204131145,34795,34800,34781,34790,4279
202204131150,34795,34819,34790,34809,41849
202204131155,34814,34819,34800,34814,18602
202204131200,34814,34819,34790,34805,27355
202204131205,34800,34843,34795,34829,61131
202204131210,34819,34848,34809,34814,49062
202204131215,34809,34824,34795,34800,256679
202204131220,34795,34814,34790,34814,162659
202204131225,34814,34814,34800,34805,62182
202204131230,34809,34824,34790,34814,70692
202204131235,34819,34838,34814,34834,40146
202204131240,34834,34882,34824,34882,76738
202204131245,34886,34886,34867,34877,13361
202204131250,34872,34877,34867,34872,9885
202204131255,34867,34882,34858,34882,41644
202204131300,34882,34882,34862,34872,33180
202204131305,34872,34877,34862,34867,12566
202204131310,34872,34911,34872,34906,33955
202204131315,34906,34911,34886,34891,26662
202204131320,34886,34915,34886,34911,35552
202204131325,34906,34925,34906,34915,22127
202204131330,34920,34920,34896,34911,17250
202204131335,34911,34911,34891,34896,7119
202204131340,34896,34906,34886,34901,9908
202204131345,34896,34901,34877,34882,9546
202204131350,34886,34896,34872,34882,14902
202204131355,34882,34891,34872,34891,14646
202204131400,34886,34896,34882,34891,10956
202204131405,34886,34906,34882,34901,14822
202204131410,34896,34906,34886,34901,14591
202204131415,34901,34906,34877,34891,11864
202204131420,34886,34911,34886,34901,17172
202204131425,34901,34911,34891,34896,8127
202204131430,34891,34896,34877,34896,10056
202204131435,34896,34935,34891,34935,29917
202204131440,34935,34949,34925,34949,33725
202204131445,34949,34978,34939,34968,35505
202204131450,34973,35007,34964,35007,42328
202204131455,35007,35069,35002,35065,91698
202204131500,35065,35069,35031,35055,73305
202204131505,35055,35069,35041,35065,33905
202204131510,35065,35084,35041,35045,46542
202204131515,35045,35084,35041,35084,52208
202204131520,35084,35108,35065,35084,366636
202204131530,35079,35079,35079,35079,63546
202204140905,35069,35069,34906,34968,75549
202204140910,34968,35002,34944,34992,69203
202204140915,34988,34997,34935,34954,54006
202204140920,34949,34949,34911,34915,27291
202204140925,34911,34911,34862,34886,57378
202204140930,34896,34906,34872,34882,41575
202204140935,34877,34930,34877,34911,45960
202204140940,34915,34915,34862,34882,50623
202204140945,34877,34882,34824,34838,100489
202204140950,34829,34877,34824,34853,18061
202204140955,34853,34867,34824,34867,25449
202204141000,34872,34877,34834,34838,15786
202204141005,34838,34838,34790,34795,43225
202204141010,34790,34800,34766,34795,50994
202204141015,34795,34819,34790,34819,22123
202204141020,34814,34819,34790,34795,10663
202204141025,34800,34805,34785,34795,57970
202204141030,34800,34853,34795,34843,62380
202204141035,34848,34877,34829,34877,34990
202204141040,34872,34886,34843,34848,35202
202204141045,34843,34872,34838,34848,5425
202204141050,34848,34891,34838,34882,48394
202204141055,34882,34915,34877,34906,52941
202204141100,34901,34930,34882,34915,56192
202204141105,34920,34925,34877,34877,18438
202204141110,34877,34906,34867,34901,29766
202204141115,34906,34915,34882,34901,33085
202204141120,34901,34901,34872,34872,14687
202204141125,34872,34886,34867,34872,3389
202204141130,34872,34896,34867,34877,13383
202204141135,34891,34891,34872,34886,14672
202204141140,34882,34901,34882,34896,3283
202204141145,34891,34896,34877,34877,20358
202204141150,34877,34886,34872,34877,4446
202204141155,34877,34901,34872,34896,9536
202204141200,34891,34896,34886,34891,29517
202204141205,34891,34935,34886,34925,53289
202204141210,34930,34935,34891,34896,11756
202204141215,34891,34896,34877,34891,17638
202204141220,34882,34891,34872,34886,97010
202204141225,34882,34886,34872,34886,21564
202204141230,34882,34896,34877,34891,30074
202204141235,34886,34906,34886,34901,98766
202204141240,34901,34901,34882,34891,68354
202204141245,34891,34920,34891,34920,58109
202204141250,34915,34944,34906,34939,49451
202204141255,34939,34949,34920,34935,88877
202204141300,34930,34944,34915,34935,125555
202204141305,34930,34949,34925,34925,53627
202204141310,34935,34959,34930,34949,20058
202204141315,34949,34949,34915,34930,18526
202204141320,34930,34935,34915,34915,22040
202204141325,34911,34911,34882,34906,16746
202204141330,34906,34939,34901,34935,11364
202204141335,34935,34944,34930,34930,17956
202204141340,34935,34964,34930,34949,53277
202204141345,34954,34954,34935,34939,15698
202204141350,34935,34949,34925,34949,16228
202204141355,34944,34949,34920,34930,15136
202204141400,34930,34939,34920,34939,2361
202204141405,34939,34959,34930,34935,27852
202204141410,34935,34954,34925,34935,96792
202204141415,34935,34944,34906,34915,115548
202204141420,34915,34925,34911,34911,26718
202204141425,34911,34915,34886,34896,31609
202204141430,34896,34901,34862,34872,27376
202204141435,34872,34901,34858,34901,32746
202204141440,34901,34930,34896,34911,92487
202204141445,34911,34930,34896,34901,97680
202204141450,34906,34911,34877,34886,36933
202204141455,34891,34901,34877,34891,15798
202204141500,34891,34901,34882,34882,36708
202204141505,34886,34891,34858,34877,44194
202204141510,34882,34891,34867,34886,37208
202204141515,34891,34906,34882,34901,67617
202204141520,34896,34906,34886,34896,32733
202204141530,34882,34882,34882,34882,65349
202204150905,34655,34655,34487,34550,212015
202204150910,34540,34569,34429,34468,97477
202204150915,34468,34477,34439,34448,121750
202204150920,34448,34492,34420,34420,137615
202204150925,34420,34453,34396,34453,203087
202204150930,34444,34458,34429,34444,74373
202204150935,34453,34453,34400,34444,116438
202204150940,34448,34468,34434,34453,111099
202204150945,34453,34511,34448,34497,167883
202204150950,34497,34497,34444,34448,138540
202204150955,34444,34477,34439,34453,149786
202204151000,34453,34487,34444,34482,106083
202204151005,34482,34516,34463,34501,56826
202204151010,34501,34530,34492,34521,58403
202204151015,34521,34564,34521,34550,48800
202204151020,34550,34612,34550,34593,124154
202204151025,34593,34622,34578,34583,109470
202204151030,34583,34603,34564,34564,131389
202204151035,34574,34578,34545,34545,54246
202204151040,34540,34564,34530,34535,36680
202204151045,34530,34540,34497,34516,62421
202204151050,34521,34593,34521,34588,49521
202204151055,34588,34627,34559,34569,84862
202204151100,34569,34574,34545,34564,52954
202204151105,34569,34569,34526,34545,58433
202204151110,34545,34550,34521,34521,81726
202204151115,34521,34535,34444,34458,132022
202204151120,34458,34468,34448,34458,96117
202204151125,34458,34458,34429,34444,127452
202204151130,34439,34458,34424,34458,71232
202204151135,34458,34482,34458,34482,44615
202204151140,34482,34492,34473,34482,91555
202204151145,34487,34497,34468,34482,77333
202204151150,34482,34506,34468,34501,74126
202204151155,34501,34516,34492,34497,67557
202204151200,34506,34506,34487,34501,74696
202204151205,34501,34511,34487,34506,83283
202204151210,34506,34506,34482,34497,50390
202204151215,34497,34506,34482,34506,23982
202204151220,34511,34511,34492,34501,23794
202204151225,34501,34521,34497,34521,18108
202204151230,34521,34526,34506,34516,13698
202204151235,34521,34526,34501,34511,14045
202204151240,34511,34530,34506,34526,47543
202204151245,34530,34540,34511,34526,21162
202204151250,34521,34535,34516,34526,16541
202204151255,34526,34535,34516,34530,8606
202204151300,34530,34535,34516,34526,13565
202204151305,34521,34535,34501,34501,28925
202204151310,34506,34540,34506,34521,22463
202204151315,34530,34540,34511,34535,14039
202204151320,34535,34545,34530,34540,16783
202204151325,34540,34564,34530,34564,47412
202204151330,34564,34564,34545,34545,13451
202204151335,34550,34578,34545,34554,33826
202204151340,34550,34554,34540,34550,29620
202204151345,34550,34559,34540,34545,25294
202204151350,34545,34550,34506,34511,107439
202204151355,34506,34530,34501,34521,31403
202204151400,34521,34545,34516,34545,56039
202204151405,34545,34545,34521,34526,30155
202204151410,34530,34540,34501,34516,73381
202204151415,34516,34535,34511,34516,65330
202204151420,34516,34526,34501,34501,63695
202204151425,34511,34550,34506,34550,33371
202204151430,34545,34559,34540,34540,153689
202204151435,34550,34554,34526,34540,82176
202204151440,34540,34554,34511,34516,106491
202204151445,34516,34526,34506,34511,37205
202204151450,34511,34521,34501,34511,25799
202204151455,34516,34526,34501,34511,74857
202204151500,34521,34521,34487,34497,85902
202204151505,34497,34501,34473,34477,89375
202204151510,34482,34482,34463,34482,30293
202204151515,34477,34497,34473,34487,78457
202204151520,34487,34506,34487,34501,99182
202204151530,34468,34468,34468,34468,66214
202204180905,34357,34453,34242,34357,310017
202204180910,34362,34400,34328,34400,160062
202204180915,34400,34434,34381,34420,135996
202204180920,34420,34473,34410,34424,88048
202204180925,34424,34487,34415,34473,39412
202204180930,34477,34492,34458,34463,38256
202204180935,34468,34468,34405,34453,69693
202204180940,34448,34497,34434,34448,104059
202204180945,34453,34506,34448,34501,51531
202204180950,34501,34501,34482,34497,41335
202204180955,34497,34530,34492,34530,27184
202204181000,34530,34530,34492,34501,50776
202204181005,34501,34526,34487,34492,51141
202204181010,34487,34530,34487,34530,8567
202204181015,34530,34530,34501,34516,13017
202204181020,34511,34540,34511,34526,6010
202204181025,34526,34526,34501,34526,10836
202204181030,34526,34530,34492,34506,9478
202204181035,34511,34540,34511,34540,25072
202204181040,34530,34574,34526,34569,40848
202204181045,34569,34583,34545,34550,18189
202204181050,34550,34564,34530,34559,36391
202204181055,34559,34564,34506,34511,62665
202204181100,34511,34526,34487,34492,69022
202204181105,34497,34521,34492,34516,19208
202204181110,34521,34530,34511,34530,6532
202204181115,34530,34535,34516,34521,3858
202204181120,34521,34530,34511,34511,26892
202204181125,34506,34511,34477,34511,32093
202204181130,34511,34526,34511,34511,9485
202204181135,34511,34516,34487,34492,21524
202204181140,34482,34492,34477,34477,29238
202204181145,34473,34477,34448,34468,25809
202204181150,34463,34487,34458,34473,11578
202204181155,34477,34487,34468,34487,2255
202204181200,34482,34487,34473,34473,3443
202204181205,34477,34497,34473,34482,12514
202204181210,34482,34482,34444,34453,53551
202204181215,34453,34458,34434,34444,9551
202204181220,34448,34468,34444,34453,24129
202204181225,34453,34468,34448,34468,4690
202204181230,34473,34482,34463,34482,3363
202204181235,34487,34501,34477,34497,8539
202204181240,34501,34521,34501,34516,14413
202204181245,34516,34545,34511,34545,14953
202204181250,34545,34578,34540,34578,18432
202204181255,34578,34593,34569,34583,7933
202204181300,34578,34598,34578,34593,12837
202204181305,34593,34607,34583,34593,18427
202204181310,34593,34598,34578,34583,13908
202204181315,34583,34607,34578,34598,10595
202204181320,34603,34603,34583,34588,2890
202204181325,34583,34588,34564,34574,31768
202204181330,34574,34578,34554,34559,19928
202204181335,34559,34574,34554,34559,12395
202204181340,34554,34569,34545,34564,6585
202204181345,34569,34578,34559,34569,4767
202204181350,34559,34578,34559,34564,7065
202204181355,34574,34593,34564,34578,17204
202204181400,34574,34588,34559,34569,15169
202204181405,34574,34588,34564,34583,24027
202204181410,34578,34607,34574,34583,36605
202204181415,34583,34588,34545,34554,41506
202204181420,34554,34559,34540,34540,17476
202204181425,34540,34554,34530,34545,21496
202204181430,34540,34559,34535,34535,4600
202204181435,34540,34564,34540,34540,19460
202204181440,34545,34550,34535,34540,33201
202204181445,34540,34550,34530,34535,18734
202204181450,34535,34554,34530,34550,31471
202204181455,34554,34578,34550,34574,27257
202204181500,34578,34578,34554,34564,18504
202204181505,34564,34564,34526,34530,33440
202204181510,34530,34530,34482,34497,49108
202204181515,34492,34501,34463,34477,38349
202204181520,34477,34482,34439,34477,82404
202204181530,34497,34497,34497,34497,44742
202204190905,34636,34766,34627,34757,166743
202204190910,34757,34862,34742,34819,115704
202204190915,34829,34896,34819,34896,115362
202204190920,34896,34911,34858,34867,68715
202204190925,34867,34925,34867,34901,34399
202204190930,34901,34915,34877,34886,33558
202204190935,34896,34911,34872,34906,22262
202204190940,34906,34920,34901,34901,14387
202204190945,34901,34906,34862,34872,21641
202204190950,34872,34882,34838,34848,22891
202204190955,34848,34862,34824,34829,36672
202204191000,34834,34843,34805,34814,40396
202204191005,34814,34824,34766,34800,68301
